date,_id,lat,lng,place_name,place_county,place_type,text
Wed Sep 30 19:59:04 +0000 2020,1311395154796970000,53.80124,-1.521311,Leeds,West Yorkshire,city,"""Flavoured instant coffee - Beanies"" in #Leeds #UnitedKingdom https://t.co/0Y0hhiueBS #foodwaste #free"
Wed Sep 30 19:59:00 +0000 2020,1311395139080900000,51.1356,0.85376,Ashford,Kent,town,"""PRET ham and cheese sandwich "" in #Ashford #UnitedKingdom https://t.co/oeGvj3OKJS #foodwaste #free"
Wed Sep 30 19:58:45 +0000 2020,1311395076560640000,51.1356,0.85376,Ashford,Kent,town,"""PRET chicken basil and avo sandwich "" in #Ashford #UnitedKingdom https://t.co/4m3dJXWuik #foodwaste #free"
Wed Sep 30 19:58:45 +0000 2020,1311395074832560000,53.80124,-1.521311,Leeds,West Yorkshire,city,"""Options White Hot Choc"" in #Leeds #UnitedKingdom https://t.co/xu00a6PS8h #foodwaste #free"
Wed Sep 30 19:58:29 +0000 2020,1311395009447550000,51.1356,0.85376,Ashford,Kent,town,"""PRET chicken basil and avo sandwich "" in #Ashford #UnitedKingdom https://t.co/LK91QpaO8W #foodwaste #free"
Wed Sep 30 19:58:29 +0000 2020,1311395008545780000,50.7038,-3.06799,East Devon,Devon,city,"""Rainbow salad"" in #Seaton #UnitedKingdom https://t.co/HVrz1xBEMy #foodwaste #free"
Wed Sep 30 19:58:25 +0000 2020,1311394991797870000,51.1356,0.85376,Ashford,Kent,town,"""PRET chicken basil and avo sandwich "" in #Ashford #UnitedKingdom https://t.co/IxXaC2SGWG #foodwaste #free"
Wed Sep 30 19:58:14 +0000 2020,1311394944863670000,51.1356,0.85376,Ashford,Kent,town,"""PRET chicken basil and avo sandwich "" in #Ashford #UnitedKingdom https://t.co/74hgBq7aYq #foodwaste #free"
Wed Sep 30 19:58:03 +0000 2020,1311394899821060000,50.7038,-3.06799,East Devon,Devon,city,"""Watermelon"" in #Seaton #UnitedKingdom https://t.co/s2xBjayzSR #foodwaste #free"
Wed Sep 30 19:57:50 +0000 2020,1311394844867290000,53.801209,-1.521301,Leeds,West Yorkshire,city,"""Flavoured instant coffee - Beanies"" in #Leeds #UnitedKingdom https://t.co/wt7F8zZTbM #foodwaste #free"
Wed Sep 30 19:57:34 +0000 2020,1311394780379840000,51.1356,0.85376,Ashford,Kent,town,"""PRET salmon sandwich "" in #Ashford #UnitedKingdom https://t.co/q32Jz5bI4N #foodwaste #free"
Wed Sep 30 19:57:34 +0000 2020,1311394779817740000,51.530537,-0.22537,Brent,London,city,"""Country Baguette  - Planet Organic Queens Park 🌳"" in #London #UnitedKingdom https://t.co/wyzyYNetMj #foodwaste #free"
Wed Sep 30 19:57:25 +0000 2020,1311394741330810000,50.7038,-3.06799,East Devon,Devon,city,"""Sweet potato wedges"" in #Seaton #UnitedKingdom https://t.co/rnziqz8NMu #foodwaste #free"
Wed Sep 30 19:57:24 +0000 2020,1311394737161680000,51.1356,0.85376,Ashford,Kent,town,"""PRET salmon sandwich "" in #Ashford #UnitedKingdom https://t.co/pl0UcHZs3c #foodwaste #free"
Wed Sep 30 19:57:15 +0000 2020,1311394697349300000,51.529044,-0.016952,Bow,,suburb,"""Pret Soup - Hot"" in #London #UnitedKingdom https://t.co/WoBZZpLszN #foodwaste #free"
Wed Sep 30 19:57:02 +0000 2020,1311394645549680000,51.530537,-0.22537,Brent,London,city,"""Ciabatta  - Planet Organic Queens Park 🌳"" in #London #UnitedKingdom https://t.co/GOu5U5G8ro #foodwaste #free"
Wed Sep 30 19:56:18 +0000 2020,1311394459146500000,51.1356,0.85376,Ashford,Kent,town,"""PRET crayfish and avocado salad "" in #Ashford #UnitedKingdom https://t.co/YuKuajFX4d #foodwaste #free"
Wed Sep 30 19:56:07 +0000 2020,1311394412921060000,51.1356,0.85376,Ashford,Kent,town,"""PRET crayfish and avocado salad "" in #Ashford #UnitedKingdom https://t.co/Gf5A6oKGTc #foodwaste #free"
Wed Sep 30 19:55:55 +0000 2020,1311394363793170000,51.1356,0.85376,Ashford,Kent,town,"""PRET crayfish and avocado salad "" in #Ashford #UnitedKingdom https://t.co/VOqHPQcmK4 #foodwaste #free"
Wed Sep 30 19:55:25 +0000 2020,1311394239121630000,51.530537,-0.22537,Brent,London,city,"""Carrot Tahini Salad - Planet Organic Queens Pa..."" in #London #UnitedKingdom https://t.co/Cgc0JSMsME #foodwaste #free"
Wed Sep 30 19:55:12 +0000 2020,1311394181986880000,51.530537,-0.22537,Brent,London,city,"""Carrot Tahini Salad - Planet Organic Queens Pa..."" in #London #UnitedKingdom https://t.co/p2Co1DHwfO #foodwaste #free"
Wed Sep 30 19:55:07 +0000 2020,1311394164349830000,51.530537,-0.22537,Brent,London,city,"""Carrot Tahini Salad - Planet Organic Queens Pa..."" in #London #UnitedKingdom https://t.co/ZfGKO9b0pZ #foodwaste #free"
Wed Sep 30 19:54:43 +0000 2020,1311394061757050000,51.1074,-0.15905,Crawley,West Sussex,town,"""Pret toasties"" in #Crawley #UnitedKingdom https://t.co/Fk02mIkntb #foodwaste #free"
Wed Sep 30 19:54:23 +0000 2020,1311393976243630000,51.530537,-0.22537,Brent,London,city,"""Greek Salad - Planet Organic Queens Park 🌳"" in #London #UnitedKingdom https://t.co/ezEFYy2mUZ #foodwaste #free"
Wed Sep 30 19:54:22 +0000 2020,1311393971873170000,51.530537,-0.22537,Brent,London,city,"""Greek Salad - Planet Organic Queens Park 🌳"" in #London #UnitedKingdom https://t.co/cp9n5owa0p #foodwaste #free"
Wed Sep 30 19:54:04 +0000 2020,1311393899164860000,52.193,0.157,Cambridge,Cambridgeshire,city,"""Cookbook "" in #Cambridge #UnitedKingdom https://t.co/OZuMyL34Vi #zerowaste #free"
Wed Sep 30 19:53:58 +0000 2020,1311393875009970000,50.7038,-3.06799,East Devon,Devon,city,"""Red gem lettuce"" in #Seaton #UnitedKingdom https://t.co/QFR172EOrh #foodwaste #free"
Wed Sep 30 19:53:44 +0000 2020,1311393815815750000,51.530537,-0.22537,Brent,London,city,"""Miso Buckwheat Salad - Planet Organic Queens P..."" in #London #UnitedKingdom https://t.co/pxQB2EbkEe #foodwaste #free"
Wed Sep 30 19:53:44 +0000 2020,1311393813081000000,51.530537,-0.22537,Brent,London,city,"""Miso Buckwheat Salad - Planet Organic Queens P..."" in #London #UnitedKingdom https://t.co/90FZIrD0rW #foodwaste #free"
Wed Sep 30 19:53:11 +0000 2020,1311393677177220000,51.529044,-0.016952,Bow,,suburb,"""Pret cereal / yoghurt pots "" in #London #UnitedKingdom https://t.co/IVsbeqZ64j #foodwaste #free"
Wed Sep 30 19:52:42 +0000 2020,1311393555328400000,50.7038,-3.06799,East Devon,Devon,city,"""Crunchy chickpea mix"" in #Seaton #UnitedKingdom https://t.co/6KEMC3cWwd #foodwaste #free"
Wed Sep 30 19:52:01 +0000 2020,1311393383122910000,53.432087,-2.228723,Manchester,Greater Manchester,city,"""Ground Coffee &amp; Filter Papers"" in #Manchester #UnitedKingdom https://t.co/e3I2gBBhoo #foodwaste #free"
Wed Sep 30 19:51:32 +0000 2020,1311393260175270000,51.4904,-0.04809,Southwark,London,city,"""Star wars tall cups x5"" in #London #UnitedKingdom https://t.co/zM55l186au #zerowaste #free"
Wed Sep 30 19:51:27 +0000 2020,1311393238503350000,50.7038,-3.06799,East Devon,Devon,city,"""Baked oriental rice crackers "" in #Seaton #UnitedKingdom https://t.co/0swm76N8vx #foodwaste #free"
Wed Sep 30 19:50:38 +0000 2020,1311393032755970000,51.1074,-0.15905,Crawley,West Sussex,town,"""Pret pastries"" in #Crawley #UnitedKingdom https://t.co/wTbgHVLjjo #foodwaste #free"
Wed Sep 30 19:50:28 +0000 2020,1311392991345510000,50.7038,-3.06799,East Devon,Devon,city,"""Sesame seed burger bun"" in #Seaton #UnitedKingdom https://t.co/Usv6orUioI #foodwaste #free"
Wed Sep 30 19:50:10 +0000 2020,1311392916682740000,51.530537,-0.22537,Brent,London,city,"""Miso Buckwheat Salad - Planet Organic Queens P..."" in #London #UnitedKingdom https://t.co/M8lPXgUrdT #foodwaste #free"
Wed Sep 30 19:50:02 +0000 2020,1311392881316380000,51.530537,-0.22537,Brent,London,city,"""Miso Buckwheat Salad - Planet Organic Queens P..."" in #London #UnitedKingdom https://t.co/bRIU1P9nPc #foodwaste #free"
Wed Sep 30 19:49:40 +0000 2020,1311392791096890000,51.1074,-0.15905,Crawley,West Sussex,town,"""Pret toasties"" in #Crawley #UnitedKingdom https://t.co/ljLC80ZgTF #foodwaste #free"
Wed Sep 30 19:49:30 +0000 2020,1311392747274860000,50.7038,-3.06799,East Devon,Devon,city,"""Finger rolls"" in #Seaton #UnitedKingdom https://t.co/CxEy0I0L7Q #foodwaste #free"
Wed Sep 30 19:48:51 +0000 2020,1311392585554910000,50.7038,-3.06799,East Devon,Devon,city,"""Rustic rolls"" in #Seaton #UnitedKingdom https://t.co/FMBMIoKmKT #foodwaste #free"
Wed Sep 30 19:48:08 +0000 2020,1311392403790740000,50.7038,-3.06799,East Devon,Devon,city,"""Poppy seed baguette "" in #Seaton #UnitedKingdom https://t.co/lS38qD2e4I #foodwaste #free"
Wed Sep 30 19:48:07 +0000 2020,1311392400598760000,50.794,0.24961,Eastbourne,East Sussex,town,"""Mr kipling bakewell slices"" in #Eastbourne #UnitedKingdom https://t.co/G048q6kfCT #foodwaste #free"
Wed Sep 30 19:48:05 +0000 2020,1311392392587640000,50.794,0.24961,Eastbourne,East Sussex,town,"""Mr kipling bakewell slices"" in #Eastbourne #UnitedKingdom https://t.co/M4ZIkxP9pS #foodwaste #free"
Wed Sep 30 19:47:57 +0000 2020,1311392358395770000,51.530537,-0.22537,Brent,London,city,"""Miso Buckwheat Salad - Planet Organic Queens P..."" in #London #UnitedKingdom https://t.co/GoK6LnM94N #foodwaste #free"
Wed Sep 30 19:47:53 +0000 2020,1311392340582470000,50.794,0.24961,Eastbourne,East Sussex,town,"""Mr kipling bakewell slices"" in #Eastbourne #UnitedKingdom https://t.co/BSx1IB9xbV #foodwaste #free"
Wed Sep 30 19:47:52 +0000 2020,1311392338716110000,51.530537,-0.22537,Brent,London,city,"""Miso Buckwheat Salad - Planet Organic Queens P..."" in #London #UnitedKingdom https://t.co/xqZbVXwJiE #foodwaste #free"
Wed Sep 30 19:47:48 +0000 2020,1311392319678160000,50.794,0.24961,Eastbourne,East Sussex,town,"""Mr kipling bakewell slices"" in #Eastbourne #UnitedKingdom https://t.co/wdliFsfxzd #foodwaste #free"
Wed Sep 30 19:47:48 +0000 2020,1311392319057420000,51.530537,-0.22537,Brent,London,city,"""Miso Buckwheat Salad - Planet Organic Queens P..."" in #London #UnitedKingdom https://t.co/7QrGffLnC5 #foodwaste #free"
Wed Sep 30 19:47:42 +0000 2020,1311392295481210000,50.794,0.24961,Eastbourne,East Sussex,town,"""Mr kipling bakewell slices"" in #Eastbourne #UnitedKingdom https://t.co/EtsQp35zV6 #foodwaste #free"
Wed Sep 30 19:47:38 +0000 2020,1311392278276180000,50.794,0.24961,Eastbourne,East Sussex,town,"""Mr kipling bakewell slices"" in #Eastbourne #UnitedKingdom https://t.co/ciq7MiZa6n #foodwaste #free"
Wed Sep 30 19:47:38 +0000 2020,1311392277944820000,51.1909,-2.54789,Mendip,Somerset,city,"""Pret a Manger Pasteries "" in #SheptonMallet #UnitedKingdom https://t.co/qUQFBaaSFV #foodwaste #free"
Wed Sep 30 19:47:38 +0000 2020,1311392277105960000,50.794,0.24961,Eastbourne,East Sussex,town,"""Mr kipling bakewell slices"" in #Eastbourne #UnitedKingdom https://t.co/FLLhWiDH8t #foodwaste #free"
Wed Sep 30 19:47:37 +0000 2020,1311392276472570000,51.530537,-0.22537,Brent,London,city,"""Miso Buckwheat Salad - Planet Organic Queens P..."" in #London #UnitedKingdom https://t.co/HrceW5ezL3 #foodwaste #free"
Wed Sep 30 19:47:24 +0000 2020,1311392219857860000,50.794,0.24961,Eastbourne,East Sussex,town,"""Mr kipling bakewell slices"" in #Eastbourne #UnitedKingdom https://t.co/xJ6Cr5XirB #foodwaste #free"
Wed Sep 30 19:47:24 +0000 2020,1311392219505600000,51.530537,-0.22537,Brent,London,city,"""Miso Buckwheat Salad - Planet Organic Queens P..."" in #London #UnitedKingdom https://t.co/5aNdAMqVu1 #foodwaste #free"
Wed Sep 30 19:47:20 +0000 2020,1311392204364140000,51.530537,-0.22537,Brent,London,city,"""Miso Buckwheat Salad - Planet Organic Queens P..."" in #London #UnitedKingdom https://t.co/Yfxqr0jQQd #foodwaste #free"
Wed Sep 30 19:47:16 +0000 2020,1311392186181840000,50.794,0.24961,Eastbourne,East Sussex,town,"""Mr kipling bakewell slices"" in #Eastbourne #UnitedKingdom https://t.co/b3fy9LQeXa #foodwaste #free"
Wed Sep 30 19:47:12 +0000 2020,1311392171619210000,52.6483,1.27157,Norwich,Norfolk,city,"""Orange juice "" in #Norwich #UnitedKingdom https://t.co/jltLYqONfP #foodwaste #free"
Wed Sep 30 19:47:06 +0000 2020,1311392143185980000,51.530537,-0.22537,Brent,London,city,"""Miso Buckwheat Salad - Planet Organic Queens P..."" in #London #UnitedKingdom https://t.co/esPAhQoZPH #foodwaste #free"
Wed Sep 30 19:47:02 +0000 2020,1311392127281180000,51.530537,-0.22537,Brent,London,city,"""Miso Buckwheat Salad - Planet Organic Queens P..."" in #London #UnitedKingdom https://t.co/o0aeI2VexQ #foodwaste #free"
Wed Sep 30 19:46:54 +0000 2020,1311392093038880000,51.1909,-2.54789,Mendip,Somerset,city,"""Pret a Manger Pots "" in #SheptonMallet #UnitedKingdom https://t.co/OMbVog8GOE #foodwaste #free"
Wed Sep 30 19:46:51 +0000 2020,1311392080632120000,51.552662,-0.103194,Islington,London,city,"""Baby boy clothes"" in #London #UnitedKingdom https://t.co/0C5RRdOhSL #zerowaste #free"
Wed Sep 30 19:46:40 +0000 2020,1311392035488900000,50.794,0.24961,Eastbourne,East Sussex,town,"""Warburtons farmhouse loaf "" in #Eastbourne #UnitedKingdom https://t.co/FoWg80FeU2 #foodwaste #free"
Wed Sep 30 19:46:34 +0000 2020,1311392010054640000,50.794,0.24961,Eastbourne,East Sussex,town,"""Warburtons farmhouse loaf "" in #Eastbourne #UnitedKingdom https://t.co/Y6AggNAVbu #foodwaste #free"
Wed Sep 30 19:46:25 +0000 2020,1311391971131500000,53.246289,-2.50634,Northwich,Cheshire West and Chester,suburb,"""Cat treats"" in #Northwich #UnitedKingdom https://t.co/4gjH8MNOze #zerowaste #free"
Wed Sep 30 19:46:03 +0000 2020,1311391880647760000,51.538673,-0.110154,Islington,London,city,"""Organic bakery"" in #London #UnitedKingdom https://t.co/3LEoRh4ceK #foodwaste #free"
Wed Sep 30 19:45:48 +0000 2020,1311391817200540000,51.530537,-0.22537,Brent,London,city,"""Strawberry Beetroot Salad - Planet Organic Que..."" in #London #UnitedKingdom https://t.co/9IlQDkVEvd #foodwaste #free"
Wed Sep 30 19:45:48 +0000 2020,1311391816919530000,50.794,0.24961,Eastbourne,East Sussex,town,"""Hovis wheat germ loaf"" in #Eastbourne #UnitedKingdom https://t.co/X0pNWkfJNu #foodwaste #free"
Wed Sep 30 19:45:44 +0000 2020,1311391803048960000,50.794,0.24961,Eastbourne,East Sussex,town,"""Hovis wheat germ loaf"" in #Eastbourne #UnitedKingdom https://t.co/rMK5lVXLUs #foodwaste #free"
Wed Sep 30 19:45:44 +0000 2020,1311391803011150000,51.530537,-0.22537,Brent,London,city,"""Strawberry Beetroot Salad - Planet Organic Que..."" in #London #UnitedKingdom https://t.co/PaM4hZvrEu #foodwaste #free"
Wed Sep 30 19:45:37 +0000 2020,1311391771113520000,51.530537,-0.22537,Brent,London,city,"""Strawberry Beetroot Salad - Planet Organic Que..."" in #London #UnitedKingdom https://t.co/1XgXOH9z3A #foodwaste #free"
Wed Sep 30 19:45:37 +0000 2020,1311391771067320000,53.246289,-2.50634,Northwich,Cheshire West and Chester,suburb,"""Dog food"" in #Northwich #UnitedKingdom https://t.co/U8MJnDSRJI #zerowaste #free"
Wed Sep 30 19:45:24 +0000 2020,1311391717178900000,51.530537,-0.22537,Brent,London,city,"""Strawberry Beetroot Salad - Planet Organic Que..."" in #London #UnitedKingdom https://t.co/RQoU755IP0 #foodwaste #free"
Wed Sep 30 19:45:15 +0000 2020,1311391678306180000,51.530537,-0.22537,Brent,London,city,"""Strawberry Beetroot Salad - Planet Organic Que..."" in #London #UnitedKingdom https://t.co/84BvH9uD7s #foodwaste #free"
Wed Sep 30 19:45:00 +0000 2020,1311391616515670000,51.414,-0.15527,Merton,London,city,"""Olio cards "" in #Mitcham #UnitedKingdom https://t.co/4a4JdmyjOa #zerowaste #free"
Wed Sep 30 19:44:32 +0000 2020,1311391497137390000,51.414,-0.15527,Merton,London,city,"""Baby hoodie"" in #Mitcham #UnitedKingdom https://t.co/4xOgfmSN0S #zerowaste #free"
Wed Sep 30 19:44:31 +0000 2020,1311391494436160000,51.538673,-0.110154,Islington,London,city,"""Goats milk"" in #London #UnitedKingdom https://t.co/En0TNYGOgj #foodwaste #free"
Wed Sep 30 19:44:20 +0000 2020,1311391447715900000,50.794,0.24961,Eastbourne,East Sussex,town,"""Warburtons thick half &amp; half loaf"" in #Eastbourne #UnitedKingdom https://t.co/cicNvYWz3L #foodwaste #free"
Wed Sep 30 19:44:20 +0000 2020,1311391446965130000,51.414,-0.15527,Merton,London,city,"""Sherlock Holmes board game "" in #Mitcham #UnitedKingdom https://t.co/zglBK2P9Wy #zerowaste #free"
Wed Sep 30 19:43:45 +0000 2020,1311391300437120000,51.538673,-0.110154,Islington,London,city,"""Ready to eat"" in #London #UnitedKingdom https://t.co/dGnfkd2Jud #foodwaste #free"
Wed Sep 30 19:43:44 +0000 2020,1311391299728280000,51.530537,-0.22537,Brent,London,city,"""Shepherdess Lentil Pie - Planet Organic Queens..."" in #London #UnitedKingdom https://t.co/j4f5GMwVLi #foodwaste #free"
Wed Sep 30 19:43:01 +0000 2020,1311391116579740000,53.396853,-2.945058,Liverpool,Merseryside,city,"""Pret baguette chicken Caesar "" in #Liverpool #UnitedKingdom https://t.co/LZ1sfjm30i #foodwaste #free"
Wed Sep 30 19:42:52 +0000 2020,1311391080567450000,53.396853,-2.945058,Liverpool,Merseryside,city,"""Pret baguette chicken Caesar "" in #Liverpool #UnitedKingdom https://t.co/iDfOdStd2H #foodwaste #free"
Wed Sep 30 19:42:52 +0000 2020,1311391079065890000,53.396853,-2.945058,Liverpool,Merseryside,city,"""Pret baguette chicken Caesar "" in #Liverpool #UnitedKingdom https://t.co/eSDvOCik0d #foodwaste #free"
Wed Sep 30 19:42:47 +0000 2020,1311391059373630000,53.396853,-2.945058,Liverpool,Merseryside,city,"""Pret baguette chicken Caesar "" in #Liverpool #UnitedKingdom https://t.co/VfNmpsuV89 #foodwaste #free"
Wed Sep 30 19:42:47 +0000 2020,1311391059000330000,51.530537,-0.22537,Brent,London,city,"""Three Bean Chilli - Planet Organic Queens Park 🌳"" in #London #UnitedKingdom https://t.co/rOPecqFr9g #foodwaste #free"
Wed Sep 30 19:42:41 +0000 2020,1311391034996400000,53.396853,-2.945058,Liverpool,Merseryside,city,"""Pret baguette chicken Caesar "" in #Liverpool #UnitedKingdom https://t.co/yN7aHkD8UC #foodwaste #free"
Wed Sep 30 19:42:36 +0000 2020,1311391011952880000,51.530537,-0.22537,Brent,London,city,"""Three Bean Chilli - Planet Organic Queens Park 🌳"" in #London #UnitedKingdom https://t.co/m2mazzpvCv #foodwaste #free"
Wed Sep 30 19:42:34 +0000 2020,1311391003094520000,51.530537,-0.22537,Brent,London,city,"""Three Bean Chilli - Planet Organic Queens Park 🌳"" in #London #UnitedKingdom https://t.co/j0E0uvha9f #foodwaste #free"
Wed Sep 30 19:42:20 +0000 2020,1311390944244180000,53.396853,-2.945058,Liverpool,Merseryside,city,"""Pret baguette avocado, olives and tomato "" in #Liverpool #UnitedKingdom https://t.co/oEeFvqV10H #foodwaste #free"
Wed Sep 30 19:42:17 +0000 2020,1311390930839230000,53.396853,-2.945058,Liverpool,Merseryside,city,"""Pret baguette avocado, olives and tomato "" in #Liverpool #UnitedKingdom https://t.co/tLLQRGiZNJ #foodwaste #free"
Wed Sep 30 19:42:16 +0000 2020,1311390929115380000,53.396853,-2.945058,Liverpool,Merseryside,city,"""Pret baguette avocado, olives and tomato "" in #Liverpool #UnitedKingdom https://t.co/w4XhR1la95 #foodwaste #free"
Wed Sep 30 19:42:16 +0000 2020,1311390928104550000,53.396853,-2.945058,Liverpool,Merseryside,city,"""Pret baguette avocado, olives and tomato "" in #Liverpool #UnitedKingdom https://t.co/WYWV1QF3Z1 #foodwaste #free"
Wed Sep 30 19:41:55 +0000 2020,1311390842549090000,51.9016,0.55218,Wethersfield,Essex,suburb,"""Lindt Lindor Mint Chocolates"" in #Braintree #UnitedKingdom https://t.co/GpdzJ4tZiL #foodwaste #free"
Wed Sep 30 19:41:46 +0000 2020,1311390801453250000,53.396853,-2.945058,Liverpool,Merseryside,city,"""Pret baguette posh cheddar and pickle"" in #Liverpool #UnitedKingdom https://t.co/ySZENyWrum #foodwaste #free"
Wed Sep 30 19:41:45 +0000 2020,1311390799872040000,51.530537,-0.22537,Brent,London,city,"""Lentil Soup - Planet Organic Queens Park 🌳"" in #London #UnitedKingdom https://t.co/Lf8yaVomfV #foodwaste #free"
Wed Sep 30 19:41:45 +0000 2020,1311390799540750000,53.396853,-2.945058,Liverpool,Merseryside,city,"""Pret baguette posh cheddar and pickle"" in #Liverpool #UnitedKingdom https://t.co/z8UgmPP68M #foodwaste #free"
Wed Sep 30 19:41:33 +0000 2020,1311390749464850000,53.396853,-2.945058,Liverpool,Merseryside,city,"""Pret baguette posh cheddar and pickle"" in #Liverpool #UnitedKingdom https://t.co/a5NIftjwfB #foodwaste #free"
Wed Sep 30 19:41:33 +0000 2020,1311390748194070000,53.396853,-2.945058,Liverpool,Merseryside,city,"""Pret baguette posh cheddar and pickle"" in #Liverpool #UnitedKingdom https://t.co/od5AueR3Qp #foodwaste #free"
Wed Sep 30 19:41:24 +0000 2020,1311390708427900000,53.396853,-2.945058,Liverpool,Merseryside,city,"""Pret baguette posh cheddar and pickle"" in #Liverpool #UnitedKingdom https://t.co/D6QDHVM5ht #foodwaste #free"
